City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
453,Port Lincoln,AU,-34.7333,135.8667,63.25,68,84,12.59,broken clouds
454,Ahuimanu,US,21.4447,-157.8378,82.11,71,0,16.11,clear sky
455,Yeppoon,AU,-23.1333,150.7333,78.58,78,88,13.24,overcast clouds
456,Wanxian,CN,30.8039,108.3897,72.63,81,100,4.94,overcast clouds
457,Gilbues,BR,-9.8317,-45.3439,74.95,64,98,0.96,overcast clouds
458,Dharchula,IN,29.85,80.5333,83.88,25,98,4.47,overcast clouds
459,Hamilton,US,39.1834,-84.5333,66.97,96,100,5.75,overcast clouds
460,Manokwari,ID,-0.8667,134.0833,78.69,83,90,4.65,overcast clouds
461,Ouesso,CG,1.6136,16.0517,69.58,89,95,2.24,overcast clouds
462,Paamiut,GL,61.994,-49.6678,39.92,80,100,41.2,light rain
463,Carbonear,CA,47.7332,-53.2148,53.44,70,99,7.54,overcast clouds
464,Turukhansk,RU,65.8167,87.9833,60.39,55,33,3.76,scattered clouds
465,Gandajika,CD,-6.75,23.95,69.22,81,100,1.61,overcast clouds
466,Arecibo,PR,18.4724,-66.7157,78.96,88,22,9.06,few clouds
467,Ust-Barguzin,RU,53.45,108.9833,45.79,81,98,4.29,overcast clouds
468,Laguna,US,38.421,-121.4238,73.4,36,0,6.91,clear sky
469,Columbus,US,39.9612,-82.9988,65.77,97,75,6.91,broken clouds
470,Sabancuy,MX,18.9667,-91.1833,84.43,68,49,11.39,scattered clouds
471,Estelle,US,29.8458,-90.1067,77.0,81,0,5.75,clear sky
472,Ambon,ID,-3.6954,128.1814,87.94,66,40,3.44,scattered clouds
473,Sistranda,NO,63.7256,8.834,49.96,84,100,5.37,light rain
474,Serebryanyy Bor,RU,56.8,124.8,46.85,77,100,4.34,overcast clouds
475,Cidreira,BR,-30.1811,-50.2056,55.58,81,97,4.18,overcast clouds
476,Sao Joao Da Barra,BR,-21.6403,-41.0511,63.0,89,13,5.44,few clouds
477,Luanda,AO,-8.8368,13.2343,69.42,91,62,7.43,broken clouds
478,Sterling,US,39.0062,-77.4286,81.37,73,75,9.22,broken clouds
479,Chegdomyn,RU,51.1167,133.0167,55.22,56,98,4.18,overcast clouds
480,Faya,SA,18.3851,42.4509,75.72,9,31,7.07,scattered clouds
481,Lagoa,PT,39.05,-27.9833,61.97,95,100,2.17,overcast clouds
482,Usinsk,RU,65.9939,57.5281,36.55,63,100,26.66,overcast clouds
483,Idenao,CM,4.2475,9.0047,76.8,96,94,3.27,moderate rain
484,Hervey Bay,AU,-25.2986,152.8535,68.02,93,66,5.99,light rain
485,Forst,DE,51.7333,14.6333,54.55,87,44,8.34,scattered clouds
486,Novoagansk,RU,61.9449,76.6625,57.99,47,91,16.2,overcast clouds
487,Lubao,PH,14.9167,120.55,89.31,61,100,7.16,overcast clouds
488,Ocean City,US,39.2776,-74.5746,78.82,87,65,10.71,broken clouds
489,Khonsa,IN,27.0167,95.5667,74.14,80,61,3.02,broken clouds
490,Jijiga,ET,9.35,42.8,70.02,64,100,9.28,overcast clouds
491,Hualmay,PE,-11.0964,-77.6139,63.41,88,74,7.34,broken clouds
492,Masuguru,TZ,-11.3667,38.4167,69.78,81,9,0.38,clear sky
493,Altay,CN,47.8667,88.1167,80.64,15,88,5.91,overcast clouds
494,Pandan,PH,14.0453,124.1694,83.79,80,100,3.87,moderate rain
495,Tromso,NO,69.6496,18.957,46.42,76,75,3.44,broken clouds
496,Martapura,ID,-3.4167,114.85,89.69,66,40,3.44,scattered clouds
497,Houma,US,29.5958,-90.7195,78.01,86,0,5.75,clear sky
498,Mahendranagar,NP,28.9167,80.3333,98.15,21,96,3.02,overcast clouds
499,Chima,IN,30.6854,76.0863,102.88,20,0,6.02,clear sky
500,Athabasca,CA,54.7169,-113.2854,45.01,56,70,6.08,broken clouds
501,Pleasantville,US,39.3898,-74.524,77.25,85,0,6.91,clear sky
502,Rio Claro,BR,-22.4114,-47.5614,48.04,78,1,1.21,clear sky
503,Lazaro Cardenas,MX,17.9583,-102.2,76.68,82,37,4.21,scattered clouds
504,Synya,RU,65.3718,58.0387,39.6,64,100,14.14,overcast clouds
505,Abonnema,NG,4.7084,6.7931,73.69,91,97,3.78,overcast clouds
506,Boshnyakovo,RU,49.6333,142.1667,47.82,94,100,2.59,overcast clouds
507,Le Pradet,FR,43.1066,6.0172,66.67,95,7,3.44,clear sky
508,Cape Canaveral,US,28.4058,-80.6048,77.05,82,40,10.36,scattered clouds
509,Erkner,DE,52.4167,13.75,54.45,79,0,9.22,clear sky
510,Port Hedland,AU,-20.3167,118.5667,84.25,65,100,8.05,overcast clouds
511,Elko,US,41.0002,-115.5012,47.23,42,28,5.99,scattered clouds
512,Chicama,PE,-7.8447,-79.1469,59.54,87,27,4.61,scattered clouds
513,Okhotsk,RU,59.3833,143.3,33.93,97,100,8.88,light snow
514,Potosi,BO,-19.5836,-65.7531,35.69,27,15,4.94,few clouds
515,Cortes,ES,41.9395,-1.4396,70.88,40,96,3.8,light rain
516,Saint Andrews,US,34.0454,-81.1293,72.99,81,75,5.75,broken clouds
517,Pemba,MZ,-12.974,40.5178,74.1,100,20,6.91,few clouds
518,Touros,BR,-5.1989,-35.4608,74.21,91,33,10.85,light rain
519,Paka,MY,4.6374,103.4368,89.53,74,40,5.75,scattered clouds
520,Srednekolymsk,RU,67.45,153.6833,55.44,46,99,11.12,overcast clouds
521,Acapulco,MX,16.8634,-99.8901,80.42,74,40,2.3,scattered clouds
522,Christchurch,NZ,-43.5333,172.6333,52.95,77,21,6.91,few clouds
523,Riyadh,SA,24.6877,46.7219,89.74,11,0,7.16,clear sky
524,Moose Jaw,CA,50.4001,-105.5344,37.65,65,96,9.22,overcast clouds
525,Grunstadt,DE,49.5692,8.1681,59.07,86,49,2.01,scattered clouds
526,Mecca,SA,21.4267,39.8261,94.77,17,2,2.98,clear sky
527,Otradnoye,RU,59.7775,30.8181,48.04,45,0,7.49,clear sky
528,Rawson,AR,-43.3002,-65.1023,57.18,46,62,21.61,broken clouds
529,Camacha,PT,33.0833,-16.3333,62.02,77,20,10.36,few clouds
530,Preobrazheniye,RU,42.9019,133.9064,56.53,87,61,4.94,broken clouds
531,Prestea,GH,5.4327,-2.1428,73.11,97,100,1.74,moderate rain
532,Maksatikha,RU,57.797,35.8825,42.44,46,9,8.37,clear sky
533,Aksarka,RU,66.5606,67.7975,34.99,66,100,21.23,overcast clouds
534,Blythe,US,33.6103,-114.5964,82.85,24,0,6.91,clear sky
535,Quatre Cocos,MU,-20.2078,57.7625,77.11,71,21,15.84,light rain
536,Byron Bay,AU,-28.65,153.6167,62.71,80,98,16.02,light rain
537,Jalu,LY,29.0331,21.5482,66.61,59,0,9.8,clear sky
538,Bolgatanga,GH,10.7856,-0.8514,78.62,77,96,8.63,overcast clouds
539,Lalibela,ET,12.0333,39.0333,72.27,20,15,2.98,few clouds
540,Villanueva De La Serena,ES,38.9766,-5.7974,58.86,83,92,4.76,overcast clouds
541,Kadoshkino,RU,54.0257,44.4191,43.39,77,50,7.94,scattered clouds
542,Kargil,IN,34.5667,76.1,52.02,31,10,5.44,clear sky
543,Gizo,SB,-8.103,156.8419,84.99,67,15,3.0,few clouds
544,Maneromango,TZ,-7.1988,38.7848,69.94,93,100,3.11,overcast clouds
545,Hargeysa,SO,9.56,44.065,83.23,33,90,14.83,overcast clouds
546,Kysyl-Syr,RU,63.8986,122.7617,61.32,35,61,2.68,broken clouds
547,Nador,MA,35.174,-2.9287,68.25,88,20,6.91,few clouds
548,Maldonado,UY,-34.6667,-54.9167,51.22,88,7,4.41,clear sky
549,Wawa,NG,9.9022,4.4192,76.59,78,91,7.2,overcast clouds
550,Caronport,CA,50.4501,-105.8179,37.58,58,81,5.23,broken clouds
551,Shannon,IE,52.7039,-8.8642,55.4,76,75,9.22,broken clouds
552,Quelimane,MZ,-17.8786,36.8883,75.15,83,40,6.91,scattered clouds
553,Jacqueville,CI,5.2052,-4.4146,75.42,92,100,11.68,moderate rain
554,Tabou,CI,4.423,-7.3528,74.12,92,100,5.23,moderate rain
555,Sungaipenuh,ID,-2.0833,101.3833,82.2,50,77,5.91,broken clouds
556,Santa Juliana,PH,15.3283,120.4286,87.6,62,100,6.29,overcast clouds
557,Valparaiso,CL,-33.0393,-71.6273,57.47,77,40,0.0,scattered clouds
558,Papetoai,PF,-17.4961,-149.8729,80.19,72,9,13.76,clear sky
559,Oranjestad,AW,12.524,-70.027,79.84,79,0,25.77,clear sky
560,Zadar,HR,44.1197,15.2422,65.01,88,0,3.44,clear sky
561,Araguacu,BR,-12.9306,-49.8264,59.59,43,0,4.74,clear sky
562,Alice Springs,AU,-23.7,133.8833,72.95,32,1,5.75,clear sky
563,Mogadishu,SO,2.0371,45.3438,84.07,74,40,14.97,scattered clouds
564,Altamira,BR,-3.2033,-52.2064,70.29,99,87,2.3,overcast clouds
565,Goderich,CA,43.7501,-81.7165,55.72,94,100,1.14,overcast clouds
566,Kabo,CF,7.6994,18.629,77.11,75,98,4.72,overcast clouds
567,Ca Mau,VN,9.1769,105.15,87.62,66,100,11.41,overcast clouds
568,Pecos,US,31.4229,-103.4932,73.49,27,0,16.11,clear sky
569,Bardiyah,LY,31.7561,25.0865,67.64,63,0,20.74,clear sky
570,Do Gonbadan,IR,30.3586,50.7981,87.89,11,0,2.3,clear sky
571,Kavaratti,IN,10.5669,72.642,82.67,80,99,18.45,overcast clouds
572,Albania,AL,41.0,20.0,71.13,60,52,0.78,broken clouds
573,Qui Nhon,VN,13.7667,109.2333,88.99,63,98,7.58,overcast clouds
574,Hailar,CN,49.2,119.7,75.88,19,90,19.82,overcast clouds
575,Santa Marta,CO,11.2408,-74.199,84.25,68,40,13.0,scattered clouds
576,Ewa Beach,US,21.3156,-158.0072,82.35,60,0,16.11,clear sky
577,Miraflores,MX,19.2167,-98.8083,72.25,51,82,3.44,broken clouds
578,Antalaha,MG,-14.9003,50.2788,74.57,88,98,9.82,light rain
579,Puerto Ayacucho,VE,5.6639,-67.6236,73.47,94,100,5.59,overcast clouds
580,Kuala Lipis,MY,4.1842,102.0468,96.01,37,86,0.76,overcast clouds
581,Senneterre,CA,48.3835,-77.2328,43.5,85,84,5.88,light rain
582,Pontes E Lacerda,BR,-15.2261,-59.3353,61.77,71,40,2.86,scattered clouds
583,Iwanai,JP,42.9744,140.5089,67.8,49,59,9.89,broken clouds
584,Korop,UA,51.5664,32.9586,47.84,96,90,16.44,overcast clouds
585,Mossendjo,CG,-2.9506,12.7261,68.14,94,92,0.74,overcast clouds
586,Sur,OM,22.5667,59.5289,101.57,29,0,8.68,clear sky
587,Carutapera,BR,-1.195,-46.02,71.96,96,20,3.6,light rain
588,Beisfjord,NO,68.3751,17.5988,49.05,89,41,3.51,scattered clouds
589,Pithiviers,FR,48.1667,2.25,59.95,84,99,7.36,overcast clouds
590,Finschhafen,PG,-6.6024,147.8681,84.11,71,16,7.05,few clouds
591,Tongchuan,CN,35.0806,109.0897,83.48,25,9,11.3,clear sky
592,Shitanjing,CN,39.2342,106.3439,78.49,18,52,3.62,broken clouds
593,Santa Lucia,ES,27.9117,-15.5407,58.32,72,20,16.11,few clouds
594,Muzhi,RU,65.3667,64.6667,35.28,75,100,22.62,overcast clouds
595,Mzimba,MW,-11.9,33.6,68.54,65,74,6.42,broken clouds
596,Minab,IR,27.1467,57.0801,98.92,23,0,2.3,haze
597,Elk City,US,35.412,-99.4043,53.82,50,0,14.97,clear sky
598,Griffith,US,41.5284,-87.4237,57.88,86,100,0.0,overcast clouds
599,San Jose,US,37.3394,-121.895,63.88,65,0,6.91,clear sky
600,Penzance,GB,50.1186,-5.5371,50.68,85,35,10.11,scattered clouds
601,Araouane,ML,18.9048,-3.5265,82.42,15,1,2.24,clear sky
602,Iisalmi,FI,63.5592,27.1907,50.86,43,22,4.25,few clouds
603,Kultuk,RU,51.7208,103.6956,74.03,31,19,0.85,few clouds
604,Zhigansk,RU,66.7697,123.3711,49.26,46,49,7.56,scattered clouds
605,Valerianovsk,RU,58.76,59.5522,38.16,98,100,3.67,light rain
606,Pangody,RU,65.85,74.4859,41.11,76,100,11.32,overcast clouds
607,San Ramon De La Nueva Oran,AR,-23.1322,-64.326,53.42,74,73,3.09,broken clouds
608,Maltahohe,NA,-24.8333,16.9833,42.67,75,19,5.64,few clouds
609,Carahue,CL,-38.7,-73.1667,52.34,75,92,7.58,moderate rain
610,Basoko,CD,1.2391,23.616,75.31,80,99,1.39,overcast clouds
611,Krasnyy Yar,RU,46.5331,48.3456,64.33,72,99,17.49,overcast clouds
612,San Quintin,MX,30.4833,-115.95,58.59,79,52,3.78,broken clouds
613,Poya,NC,-21.35,165.15,77.59,82,70,5.5,broken clouds
614,Springfield,US,37.2153,-93.2982,54.0,92,0,5.75,clear sky
615,Sao Miguel Do Araguaia,BR,-13.275,-50.1628,57.54,39,0,4.54,clear sky
616,Moose Factory,CA,51.2585,-80.6094,39.2,75,100,3.44,overcast clouds
617,Mackay,AU,-21.15,149.2,75.69,79,100,17.56,overcast clouds
618,Siuna,NI,13.7332,-84.7773,72.46,99,100,3.09,light rain
619,Skibbereen,IE,51.55,-9.2667,54.1,91,100,11.88,overcast clouds
620,Enshi,CN,30.3,109.4833,68.25,88,100,1.9,overcast clouds
621,Los Alamos,US,35.8881,-106.307,51.78,49,0,17.27,clear sky
622,Mporokoso,ZM,-9.3727,30.125,67.96,64,99,2.75,overcast clouds
623,Zhanaozen,KZ,43.3,52.8,65.62,46,44,24.94,scattered clouds
624,Senno,RU,59.5336,33.9167,41.27,41,9,7.83,clear sky
625,Walvis Bay,NA,-22.9575,14.5053,50.95,50,4,6.91,clear sky
626,Weatherford,US,32.7593,-97.7972,64.06,62,100,11.01,overcast clouds
627,Baleshwar,IN,21.4942,86.9317,95.29,39,97,5.95,overcast clouds
628,Port Macquarie,AU,-31.4333,152.9167,58.89,100,75,8.05,light rain
629,Shache,CN,38.4167,77.2406,73.71,22,99,6.4,overcast clouds
630,Portland,US,45.5234,-122.6762,61.38,65,20,10.36,few clouds
631,Chateauroux,FR,46.8167,1.7,60.8,72,0,9.22,clear sky
632,Crixas,BR,-14.5489,-49.9692,56.79,33,1,2.91,clear sky
633,Ayutla,MX,20.1167,-104.3333,67.37,53,0,3.22,clear sky
634,Sines,PT,37.9562,-8.8698,61.29,92,100,8.01,overcast clouds
635,Hanna,CA,51.6334,-111.9018,41.22,51,53,8.97,broken clouds
636,Fuerte Olimpo,PY,-21.0415,-57.8738,57.52,58,46,4.43,scattered clouds
637,Port Pirie,AU,-33.1833,138.0167,67.84,50,44,3.94,scattered clouds
638,Asau,RO,46.4333,26.4,61.95,53,87,1.7,overcast clouds
639,Marabba,SD,12.35,32.1833,88.34,41,100,9.95,overcast clouds
640,Saint-Joseph,RE,-21.3667,55.6167,75.58,67,7,10.0,clear sky
641,Kidal,ML,18.4411,1.4078,82.89,41,7,8.23,clear sky
642,Monrovia,LR,6.3005,-10.7969,74.86,93,100,7.23,moderate rain
643,Tubuala,PA,9.5167,-79.0333,80.17,82,100,1.07,overcast clouds
644,Diamantino,BR,-14.4086,-56.4461,61.59,50,49,3.15,scattered clouds
645,Wolfsberg,AT,46.8406,14.8442,61.48,95,66,1.16,broken clouds
646,Craig,US,40.5153,-107.5464,40.95,48,20,4.61,few clouds
647,Whitehorse,CA,60.7161,-135.0538,57.97,29,20,6.91,few clouds
648,Kuvandyk,RU,51.4781,57.3552,46.78,67,92,15.99,overcast clouds
649,Lodja,CD,-3.4833,23.4333,72.57,93,99,0.81,overcast clouds
650,Kloulklubed,PW,7.0419,134.2556,82.9,73,59,7.87,broken clouds
651,Frutal,BR,-20.0247,-48.9406,53.47,58,44,6.02,scattered clouds
652,Morgan City,US,29.6994,-91.2068,77.0,88,0,6.91,clear sky
653,Luganville,VU,-15.5333,167.1667,80.28,84,57,2.1,broken clouds
654,Ochakiv,UA,46.6128,31.5498,59.77,66,99,14.99,overcast clouds
655,Seeboden,AT,46.8219,13.495,65.53,83,34,0.56,scattered clouds
656,Bodajk,HU,47.3235,18.2331,60.31,62,37,12.48,scattered clouds
657,Itapora,BR,-22.0799,-54.7874,51.26,76,93,4.97,overcast clouds
658,Vestmannaeyjar,IS,63.4427,-20.2734,47.95,78,13,11.81,few clouds
659,Smila,UA,49.2224,31.8871,57.47,64,24,21.14,few clouds
660,Bagdarin,RU,54.4333,113.6,63.14,26,76,14.7,broken clouds
661,Ziniare,BF,12.5822,-1.2983,77.04,61,76,8.97,broken clouds
662,Placido De Castro,BR,-10.3353,-67.1856,69.85,81,1,1.77,clear sky
663,Maple Creek,CA,49.9168,-109.4848,39.61,69,47,5.75,scattered clouds
664,Neuquen,AR,-38.9516,-68.0591,42.69,61,0,0.0,clear sky
665,Savinka,RU,50.0785,47.0994,48.6,87,100,14.85,overcast clouds
666,Kurchum,KZ,48.5722,83.6542,74.23,39,100,10.31,overcast clouds
667,Yerofey Pavlovich,RU,53.9667,121.9667,44.69,93,100,14.63,moderate rain
668,Herat,AF,34.5,62.0,64.11,40,0,21.85,clear sky
669,Samana,DO,19.2056,-69.3369,76.1,86,87,7.76,overcast clouds
670,Gambela,ET,8.25,34.5833,75.18,87,99,3.69,overcast clouds
671,Broken Hill,AU,-31.95,141.4333,64.76,54,24,12.06,few clouds
672,Henties Bay,NA,-22.116,14.2845,60.76,40,5,6.64,clear sky
673,Nalut,LY,30.3333,10.85,66.87,12,0,8.72,clear sky
674,Dwarka,IN,22.2394,68.9678,86.09,70,59,25.93,broken clouds
675,Manaure,CO,11.7751,-72.4445,80.65,68,2,18.68,clear sky
676,Novyy Urengoy,RU,66.0833,76.6333,42.4,70,100,6.22,overcast clouds
677,Keelung,TW,25.1283,121.7419,77.05,84,100,11.01,light rain
678,Taicheng,CN,38.731,113.228,81.79,15,81,9.8,broken clouds
679,Bonga,ET,7.2833,36.2333,61.29,98,99,0.13,overcast clouds
680,Rundu,NA,-17.9333,19.7667,43.72,44,0,4.83,clear sky
681,Vyzhnytsya,UA,48.248,25.1945,59.16,55,5,10.16,clear sky
