City_ID,City,Country,Date,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed
920,Henties Bay,NA,2022-05-21 19:00:57,-22.116,14.2845,57.33,75,1,12.5
921,Vila,PT,2022-05-21 19:03:19,42.0304,-8.1588,65.28,89,98,7.56
922,Sladkovicovo,SK,2022-05-21 19:03:19,48.2014,17.6385,68.11,57,87,9.42
923,Bilibino,RU,2022-05-21 19:02:08,68.0546,166.4372,39.76,82,100,2.1
924,Mikhaylovka,RU,2022-05-21 19:03:20,50.06,43.2379,51.71,83,100,8.86
925,Peniche,PT,2022-05-21 19:03:20,39.3558,-9.3811,72.09,82,3,21.14
926,Carlagan,PH,2022-05-21 19:03:21,14.975,122.0456,79.99,81,100,5.75
927,Fayaoue,NC,2022-05-21 19:03:21,-20.65,166.5333,77.4,83,95,24.27
928,Magaria,NE,2022-05-21 19:03:22,12.9983,8.9099,92.64,12,100,9.31
929,Concordia,AR,2022-05-21 19:03:22,-31.393,-58.0209,69.87,64,75,4.61
930,Sicuani,PE,2022-05-21 19:03:22,-14.2694,-71.2261,61.05,32,95,7.0
931,Andenes,NO,2022-05-21 19:03:23,69.3143,16.1194,46.38,87,100,5.75
932,Tobermory,CA,2022-05-21 19:03:23,45.2501,-81.6665,42.24,97,100,10.11
933,Buala,SB,2022-05-21 19:03:24,-8.145,159.5921,79.41,81,83,5.35
934,Korla,CN,2022-05-21 19:03:24,41.7597,86.1469,78.4,10,100,16.11
935,Constantine,DZ,2022-05-21 19:03:25,36.365,6.6147,78.21,18,0,6.91
936,Nouadhibou,MR,2022-05-21 19:03:25,20.931,-17.0347,66.45,86,1,25.08
937,Havelock,US,2022-05-21 19:00:05,34.8791,-76.9013,90.01,80,98,5.01
938,Miracema Do Tocantins,BR,2022-05-21 19:03:26,-9.5618,-48.3967,87.78,38,5,3.2
939,Srednekolymsk,RU,2022-05-21 19:00:47,67.45,153.6833,52.68,48,100,4.59
940,Alekseyevsk,RU,2022-05-21 19:03:26,57.8406,108.3492,50.14,87,80,6.44
941,Abha,SA,2022-05-21 19:03:27,18.2164,42.5053,70.05,37,0,0.0
942,Sept-Iles,CA,2022-05-21 19:03:27,50.2001,-66.3821,47.05,90,100,1.99
943,Maumere,ID,2022-05-21 19:03:27,-8.6199,122.2111,78.48,79,7,2.08
944,Del Rio,US,2022-05-21 19:03:28,29.3627,-100.8968,96.91,38,0,6.91
945,Wilmington,US,2022-05-21 19:01:30,34.2257,-77.9447,88.0,66,0,10.36
946,Nantucket,US,2022-05-21 19:03:17,41.2835,-70.0995,75.34,82,0,8.05
947,Orange,US,2022-05-21 19:01:24,33.7,-117.7675,75.04,76,100,6.91
948,Ilulissat,GL,2022-05-21 19:03:29,69.2167,-51.1,33.82,86,75,6.91
949,College,US,2022-05-21 19:03:30,64.8569,-147.8028,66.47,36,40,4.61
950,Laramie,US,2022-05-21 19:00:51,41.3114,-105.5911,38.77,59,6,2.39
951,Qaqortoq,GL,2022-05-21 18:59:57,60.7167,-46.0333,42.71,67,10,6.17
952,Beloha,MG,2022-05-21 19:03:30,-25.1667,45.05,69.31,52,0,7.2
953,Guasdualito,VE,2022-05-21 19:03:31,7.2424,-70.7324,90.95,45,25,6.8
954,Iracoubo,GF,2022-05-21 19:03:31,5.4802,-53.2011,77.85,88,100,11.92
955,Chabahar,IR,2022-05-21 19:03:32,25.2919,60.643,84.7,78,0,3.06
956,Georgetown,MY,2022-05-21 19:03:32,5.4112,100.3354,82.33,83,20,0.0
957,Helsinki,FI,2022-05-21 19:03:32,60.1695,24.9355,52.03,45,0,11.01
958,Cockburn Town,TC,2022-05-21 19:00:55,21.4612,-71.1419,80.06,81,34,17.85
959,Bintulu,MY,2022-05-21 19:03:33,3.1667,113.0333,76.53,92,99,5.75
960,San Juan,AR,2022-05-21 18:59:42,-31.5375,-68.5364,66.99,22,0,1.99
961,Juneau,US,2022-05-21 19:03:14,58.3019,-134.4197,63.84,69,0,6.91
962,Esperance,AU,2022-05-21 19:03:34,-33.8667,121.9,57.04,69,54,12.12
963,Ugoofaaru,MV,2022-05-21 19:03:34,5.6667,73.0,82.99,79,49,14.7
964,San Angelo,US,2022-05-21 19:04:35,31.4638,-100.437,88.02,36,0,18.41
965,Clyde River,CA,2022-05-21 19:04:35,70.4692,-68.5914,26.89,82,100,2.15
966,Sol-Iletsk,RU,2022-05-21 19:04:36,51.1631,54.9918,42.6,92,100,19.91
967,Andrews,US,2022-05-21 19:00:38,32.3187,-102.5457,78.28,24,40,11.5
968,Ponta Do Sol,PT,2022-05-21 19:04:36,32.6667,-17.1,70.72,80,25,1.52
969,Granadilla De Abona,ES,2022-05-21 19:04:37,28.1188,-16.576,69.04,66,20,21.85
970,Molina,CL,2022-05-21 19:00:01,-35.1167,-71.2833,60.37,100,100,7.14
971,Astana,KZ,2022-05-21 19:00:17,51.1801,71.446,67.95,56,20,2.24
972,Bermejo,AR,2022-05-21 19:04:37,-32.8833,-68.8,65.62,22,0,7.2
973,Faya,SA,2022-05-21 19:04:38,18.3851,42.4509,70.32,16,4,6.11
974,Houston,US,2022-05-21 19:00:24,29.7633,-95.3633,96.42,63,75,14.97
975,Baykit,RU,2022-05-21 19:00:52,61.67,96.37,45.14,89,100,8.66
976,Tukrah,LY,2022-05-21 19:04:39,32.5341,20.5791,65.07,88,0,6.96
977,Hami,CN,2022-05-21 19:04:39,42.8,93.45,77.43,23,0,18.21
978,Waslala,NI,2022-05-21 19:04:40,13.2333,-85.3833,80.04,76,100,2.26
979,Sattahip,TH,2022-05-21 19:04:40,12.6664,100.9007,80.98,74,20,3.44
980,Oussouye,SN,2022-05-21 19:04:41,12.485,-16.5469,78.93,63,100,12.64
981,Fare,PF,2022-05-21 19:04:41,-16.7,-151.0167,80.24,71,4,9.53
982,Alta Floresta,BR,2022-05-21 19:03:02,-9.8756,-56.0861,82.62,46,0,2.64
983,Byron Bay,AU,2022-05-21 19:04:42,-28.65,153.6167,59.7,85,100,11.45
984,Awbari,LY,2022-05-21 19:04:42,26.5921,12.7805,77.67,11,0,13.4
985,Oakdale,US,2022-05-21 19:04:43,44.963,-92.9649,56.55,47,40,9.22
986,Robertsport,LR,2022-05-21 19:04:43,6.7533,-11.3686,78.71,85,99,12.88
987,Manaure,CO,2022-05-21 19:04:43,11.7751,-72.4445,91.71,45,6,21.18
988,Tevriz,RU,2022-05-21 19:04:44,57.509,72.4042,57.15,85,100,10.56
989,Diego De Almagro,CL,2022-05-21 19:04:44,-26.3667,-70.05,76.01,16,0,9.84
990,Avera,US,2022-05-21 19:04:45,33.194,-82.5271,87.85,34,100,7.2
991,Luang Prabang,LA,2022-05-21 19:03:07,19.8856,102.1347,74.7,99,100,1.19
992,Bara,NG,2022-05-21 19:04:45,10.3744,10.7288,91.54,35,4,7.23
993,High Prairie,CA,2022-05-21 19:00:43,55.4334,-116.4858,54.46,34,89,3.13
994,Ola,RU,2022-05-21 19:04:46,59.5833,151.2833,34.84,90,99,3.89
995,Mayor Pablo Lagerenza,PY,2022-05-21 19:04:46,-19.9309,-60.7718,88.03,23,8,7.87
996,Naze,JP,2022-05-21 19:04:47,28.3667,129.4833,67.39,85,30,9.26
997,Roebourne,AU,2022-05-21 19:04:47,-20.7833,117.1333,76.64,76,88,5.46
998,Aquiraz,BR,2022-05-21 19:04:48,-3.9014,-38.3911,87.46,75,21,7.02
999,Camopi,GF,2022-05-21 19:04:48,3.1655,-52.3158,79.65,93,76,1.97
1000,Vao,NC,2022-05-21 19:04:49,-22.6667,167.4833,74.03,87,88,25.66
1001,Marzuq,YE,2022-05-21 19:02:30,14.4,46.4667,79.38,26,39,3.49
1002,Sweetwater,US,2022-05-21 19:04:49,25.7634,-80.3731,90.01,74,100,16.11
1003,Duyun,CN,2022-05-21 19:04:50,26.2667,107.5167,62.22,99,100,2.53
1004,Alofi,NU,2022-05-21 19:04:50,-19.0595,-169.9187,78.17,77,26,7.25
1005,Ravar,IR,2022-05-21 19:04:51,31.2656,56.8055,79.52,20,0,11.65
1006,Norman Wells,CA,2022-05-21 19:04:51,65.282,-126.8329,42.84,87,100,19.57
1007,Warrnambool,AU,2022-05-21 19:04:51,-38.3833,142.4833,38.8,88,5,5.5
1008,Leh,IN,2022-05-21 19:01:22,34.1667,77.5833,46.02,48,9,6.22
1009,Clinton,US,2022-05-21 19:01:07,42.587,-82.9199,73.22,74,100,1.01
1010,Narsipatnam,IN,2022-05-21 19:04:52,17.6667,82.6167,84.09,54,100,2.53
1011,Samarkand,UZ,2022-05-21 19:04:53,39.6542,66.9597,63.82,55,75,16.11
1012,Isangel,VU,2022-05-21 19:05:53,-19.55,169.2667,78.19,88,100,16.58
1013,Aguimes,ES,2022-05-21 19:05:54,27.9054,-15.4461,70.43,60,20,25.32
1014,Ayan,RU,2022-05-21 19:05:54,56.45,138.1667,32.2,99,100,9.13
1015,Severo-Kurilsk,RU,2022-05-21 19:05:54,50.6789,156.125,41.56,96,96,0.63
1016,Yumen,CN,2022-05-21 19:05:55,40.2833,97.2,64.58,31,0,11.23
1017,Front Royal,US,2022-05-21 19:02:25,38.9182,-78.1944,94.03,47,40,3.44
1018,Eyl,SO,2022-05-21 19:05:56,7.9803,49.8164,83.41,70,82,21.43
1019,Burnie,AU,2022-05-21 19:05:56,-41.0667,145.9167,47.95,86,8,4.21
1020,Graaff-Reinet,ZA,2022-05-21 19:05:56,-32.2522,24.5308,50.92,92,45,3.51
1021,Maldonado,UY,2022-05-21 19:03:58,-34.6667,-54.9167,65.59,60,40,8.9
1022,Mount Isa,AU,2022-05-21 19:05:57,-20.7333,139.5,64.17,68,40,5.75
1023,Gilgit,PK,2022-05-21 19:05:57,35.9221,74.3087,68.67,52,98,5.86
1024,Dryden,CA,2022-05-21 19:05:58,49.7833,-92.7503,37.69,87,100,2.3
1025,Brae,GB,2022-05-21 19:02:13,60.3964,-1.353,51.3,80,82,13.53
1026,Uige,AO,2022-05-21 19:01:38,-7.6087,15.0613,68.77,90,66,2.1
1027,Basugaon,IN,2022-05-21 19:05:59,26.4667,90.4,71.2,95,100,2.21
1028,Stadtallendorf,DE,2022-05-21 19:05:59,50.8333,9.0167,61.56,74,88,3.27
1029,Khasan,RU,2022-05-21 19:05:59,42.4308,130.6434,53.42,81,96,5.68
1030,Killybegs,IE,2022-05-21 19:06:00,54.6333,-8.45,58.71,78,89,12.48
1031,Torbat-E Jam,IR,2022-05-21 19:06:00,35.244,60.6225,56.43,58,88,25.14
1032,Pontianak,ID,2022-05-21 19:06:01,-0.0333,109.3333,78.78,94,100,2.3
1033,Merauke,ID,2022-05-21 19:06:01,-8.4667,140.3333,77.18,87,86,10.54
1034,Quartucciu,IT,2022-05-21 19:06:02,39.2519,9.1794,72.03,72,0,5.75
1035,Formosa Do Rio Preto,BR,2022-05-21 19:06:02,-11.0483,-45.1931,87.17,35,90,3.15
1036,Warri,NG,2022-05-21 19:06:03,5.5167,5.75,75.51,93,100,2.64
1037,High Level,CA,2022-05-21 19:06:03,58.5169,-117.136,60.85,18,23,6.2
1038,Ambon,ID,2022-05-21 19:06:03,-3.6954,128.1814,77.14,94,20,0.0
1039,Paamiut,GL,2022-05-21 19:06:04,61.994,-49.6678,35.83,84,10,13.58
1040,Aksha,RU,2022-05-21 19:06:04,50.2814,113.2867,58.01,56,100,12.35
1041,Port-Cartier,CA,2022-05-21 19:06:05,50.0334,-66.8654,46.74,95,100,5.66
1042,Kavaratti,IN,2022-05-21 19:06:05,10.5669,72.642,83.37,78,99,16.84
1043,Ixtapa,MX,2022-05-21 19:06:06,20.7,-105.2,81.63,65,0,12.66
1044,Bailen,ES,2022-05-21 19:06:06,38.0964,-3.7779,84.83,26,20,4.7
1045,Baoding,CN,2022-05-21 19:06:07,38.8511,115.4903,68.58,32,1,6.46
1046,Takoradi,GH,2022-05-21 19:06:07,4.8845,-1.7554,77.72,87,100,11.68
1047,Hualmay,PE,2022-05-21 19:06:08,-11.0964,-77.6139,69.28,74,21,9.22
1048,Margate,GB,2022-05-21 19:01:25,51.3813,1.3862,61.88,67,100,3.0
1049,Nome,US,2022-05-21 19:06:08,64.5011,-165.4064,57.16,50,0,18.41
1050,Krasnyy Chikoy,RU,2022-05-21 19:06:09,50.3643,108.7512,50.7,92,51,4.9
1051,Milkovo,RU,2022-05-21 19:06:09,54.7167,158.6167,40.06,94,100,1.28
1052,Sinop,TR,2022-05-21 19:06:10,41.7711,34.8709,59.07,61,0,7.36
1053,Sola,VU,2022-05-21 19:01:19,-13.8833,167.55,80.85,76,34,6.26
1054,Pokhara,NP,2022-05-21 19:06:10,28.2333,83.9833,66.56,81,38,3.4
1055,Erenhot,CN,2022-05-21 19:04:58,43.6475,111.9767,67.75,36,9,11.99
1056,Balakhta,RU,2022-05-21 19:06:11,55.38,91.6,54.27,51,74,1.72
1057,Alaca,TR,2022-05-21 19:06:11,40.1683,34.8425,55.99,60,0,1.68
1058,Puerto Del Rosario,ES,2022-05-21 19:07:12,28.5004,-13.8627,71.35,78,20,18.41
1059,Dukat,RU,2022-05-21 19:07:12,62.55,155.55,27.36,97,100,5.41
1060,Meulaboh,ID,2022-05-21 19:07:13,4.1363,96.1285,77.88,88,100,2.44
1061,Nishihara,JP,2022-05-21 19:07:13,26.1842,127.7558,70.88,84,40,13.8
1062,Manono,CD,2022-05-21 19:07:14,-7.3,27.4167,76.37,53,100,2.8
1063,Tommot,RU,2022-05-21 19:07:14,58.9564,126.2925,35.19,91,10,2.33
1064,Bay Saint Louis,US,2022-05-21 19:07:14,30.3088,-89.33,86.09,82,75,9.22
1065,Mercedes,AR,2022-05-21 19:07:15,-34.6515,-59.4307,74.86,29,0,4.68
1066,Abu Kamal,SY,2022-05-21 19:07:15,34.4506,40.9171,80.42,8,71,6.33
1067,Savannah Bight,HN,2022-05-21 19:07:16,16.45,-85.85,82.11,85,97,30.51
1068,Yangjiang,CN,2022-05-21 19:07:08,21.85,111.9667,75.24,89,99,5.66
1069,Mareeba,AU,2022-05-21 19:07:17,-17.0,145.4333,70.52,90,7,2.55
1070,Dalvik,IS,2022-05-21 19:07:17,65.9702,-18.5286,42.49,96,100,8.32
1071,Sharan,RU,2022-05-21 19:07:18,54.8167,54.0,36.03,94,22,9.22
1072,Beatrice,US,2022-05-21 19:07:19,40.2681,-96.747,52.88,50,100,11.5
1073,Haines Junction,CA,2022-05-21 19:07:19,60.7522,-137.5108,55.49,45,9,3.8
1074,Beyneu,KZ,2022-05-21 19:07:19,45.3167,55.2,56.3,39,61,12.35
1075,Half Moon Bay,US,2022-05-21 19:07:20,37.4636,-122.4286,83.53,56,0,11.5
1076,Sakakah,SA,2022-05-21 19:07:20,29.9697,40.2064,84.36,14,0,19.24
1077,Goderich,CA,2022-05-21 19:07:21,43.7501,-81.7165,52.92,91,100,2.55
1078,Nichinan,JP,2022-05-21 19:07:21,31.6,131.3667,60.03,89,100,3.74
1079,Grand Gaube,MU,2022-05-21 19:07:22,-20.0064,57.6608,73.38,76,0,1.99
1080,Whitehorse,CA,2022-05-21 19:04:41,60.7161,-135.0538,60.1,37,14,8.01
1081,Falkenberg,SE,2022-05-21 19:07:22,56.9055,12.4912,53.94,78,72,7.58
1082,Bereda,ES,2022-05-21 19:07:23,43.2686,-7.5406,74.57,55,100,1.99
1083,Bluefield,US,2022-05-21 19:07:23,37.2698,-81.2223,84.15,48,20,8.05
1084,Sosua,DO,2022-05-21 19:07:24,19.7667,-70.5167,93.18,70,20,17.27
1085,Rincon,US,2022-05-21 19:07:24,32.296,-81.2354,87.76,63,75,20.71
1086,Nizhneudinsk,RU,2022-05-21 19:07:25,54.9076,99.0276,57.45,66,100,3.0
1087,Zhanakorgan,KZ,2022-05-21 19:07:25,43.9098,67.2495,60.04,64,100,20.83
1088,Saldanha,ZA,2022-05-21 19:07:25,-33.0117,17.9442,58.8,77,47,10.47
1089,Waddan,LY,2022-05-21 19:07:26,29.1614,16.139,73.35,18,0,8.41
1090,Huarmey,PE,2022-05-21 19:07:26,-10.0681,-78.1522,70.72,74,49,9.6
1091,Carora,VE,2022-05-21 19:07:27,10.1755,-70.0827,96.22,23,2,19.91
1092,Katy,US,2022-05-21 19:07:09,29.7858,-95.8244,97.72,55,40,10.36
1093,Olinda,BR,2022-05-21 19:07:27,-8.0089,-34.8553,82.13,74,20,14.97
1094,Beian,NO,2022-05-21 19:07:28,63.6559,9.5683,52.0,93,75,5.75
1095,Sechura,PE,2022-05-21 19:07:28,-5.5569,-80.8222,78.58,58,14,11.52
1096,Nemuro,JP,2022-05-21 19:07:29,43.3236,145.575,48.85,99,100,11.39
1097,Abu Samrah,SY,2022-05-21 19:07:29,35.3029,37.1841,76.78,14,99,9.33
1098,Valday,RU,2022-05-21 19:07:29,57.9747,33.2525,42.93,60,6,8.68
1099,Mount Gambier,AU,2022-05-21 19:07:30,-37.8333,140.7667,44.62,93,6,4.97
1100,Kudahuvadhoo,MV,2022-05-21 19:07:30,2.6708,72.8944,83.21,76,52,9.26
1101,Tessalit,ML,2022-05-21 19:04:20,20.1986,1.0114,95.81,12,9,11.41
1102,Morondava,MG,2022-05-21 19:07:31,-20.2833,44.2833,76.53,74,0,9.28
1103,Moose Jaw,CA,2022-05-21 19:08:31,50.4001,-105.5344,50.56,36,100,9.42
1104,Kotdwara,IN,2022-05-21 19:08:32,29.75,78.5333,82.17,27,95,5.79
1105,Zyryanka,RU,2022-05-21 19:08:32,65.75,150.85,47.03,78,100,10.49
1106,Renala Khurd,PK,2022-05-21 19:08:33,30.8833,73.6,90.27,15,0,6.8
1107,Valkla,EE,2022-05-21 19:08:33,59.4744,25.3186,48.25,57,96,17.74
1108,Ferkessedougou,CI,2022-05-21 19:08:34,9.6,-5.2,84.0,58,36,8.08
1109,Marfino,RU,2022-05-21 19:08:34,55.7028,37.3822,53.85,42,0,4.47
1110,Maymyo,MM,2022-05-21 19:08:34,22.0333,96.4667,67.95,82,98,0.92
1111,Goure,NE,2022-05-21 19:08:35,13.9835,10.2704,96.03,12,77,10.07
1112,Fallon,US,2022-05-21 19:08:35,39.4735,-118.7774,64.92,14,20,3.44
1113,Axim,GH,2022-05-21 19:08:36,4.8699,-2.2405,77.0,89,100,12.62
1114,Muros,ES,2022-05-21 19:08:36,42.7762,-9.0603,70.84,79,100,6.87
1115,Davila,PH,2022-05-21 19:08:37,18.4726,120.5763,79.57,79,73,3.53
1116,Abu Dhabi,AE,2022-05-21 19:06:49,24.4667,54.3667,93.22,47,0,5.75
1117,Deep River,CA,2022-05-21 19:08:37,46.1001,-77.4995,61.41,90,100,5.28
1118,Lixourion,GR,2022-05-21 19:08:38,38.2019,20.4314,68.0,64,0,9.22
1119,Zabaykalsk,RU,2022-05-21 19:08:38,49.6333,117.3167,54.93,28,47,7.18
1120,Araguaina,BR,2022-05-21 19:08:39,-7.1911,-48.2072,87.12,42,19,3.56
1121,Andilamena,MG,2022-05-21 19:08:39,-17.0167,48.5833,58.1,95,32,4.59
1122,Saquarema,BR,2022-05-21 19:08:39,-22.92,-42.5103,71.64,73,6,6.87
1123,Seguela,CI,2022-05-21 19:08:40,7.9611,-6.6731,80.89,66,72,5.3
1124,Ati,TD,2022-05-21 19:08:40,13.2154,18.3353,94.71,9,12,8.88
1125,Altay,CN,2022-05-21 19:05:08,47.8667,88.1167,68.67,23,100,9.31
1126,Heide,DE,2022-05-21 19:08:41,54.2,9.1,57.11,84,100,12.57
1127,Krasnoselkup,RU,2022-05-21 19:08:41,65.7,82.4667,46.15,69,95,9.89
1128,Harlingen,US,2022-05-21 19:06:51,26.1906,-97.6961,96.71,34,0,20.96
1129,West Bay,KY,2022-05-21 19:08:42,19.3667,-81.4167,86.07,77,100,8.01
1130,Santa Cruz,BO,2022-05-21 19:06:24,-17.8,-63.1667,80.06,44,20,19.57
1131,Okakarara,NA,2022-05-21 19:08:43,-20.5833,17.4333,45.82,27,0,5.5
1132,Jizan,SA,2022-05-21 19:08:43,17.3333,42.6667,85.95,58,8,2.1
1133,Maniitsoq,GL,2022-05-21 19:08:44,65.4167,-52.9,37.2,76,87,14.61
1134,Puerto Cabezas,NI,2022-05-21 19:08:44,14.0351,-83.3888,84.18,70,91,10.33
1135,Marystown,CA,2022-05-21 19:08:44,47.1666,-55.1483,54.64,57,5,6.4
1136,Quchan,IR,2022-05-21 19:08:45,37.106,58.5095,47.97,72,100,10.09
1137,Pavino,RU,2022-05-21 19:08:45,59.1139,46.1414,31.8,88,100,7.47
1138,Scarborough,GB,2022-05-21 19:07:08,54.2797,-0.4044,59.79,69,79,1.01
1139,Denpasar,ID,2022-05-21 19:08:46,-8.65,115.2167,78.46,88,20,4.61
1140,Palmer,US,2022-05-21 19:08:47,42.1584,-72.3287,90.91,56,20,8.05
1141,Kobelyaky,UA,2022-05-21 19:08:47,49.1489,34.1965,62.46,90,59,17.07
1142,Agas,RO,2022-05-21 19:08:47,46.4833,26.2167,59.83,81,8,6.11
1143,Hambantota,LK,2022-05-21 19:08:48,6.1241,81.1185,79.14,100,20,8.05
1144,La Ronge,CA,2022-05-21 19:08:49,55.1001,-105.2842,52.34,29,66,4.43
1145,Andros Town,BS,2022-05-21 19:08:49,24.7,-77.7667,84.16,75,92,16.58
1146,Christchurch,NZ,2022-05-21 19:03:58,-43.5333,172.6333,38.95,89,20,1.14
1147,Mkushi,ZM,2022-05-21 19:09:50,-13.6202,29.3939,63.36,70,41,2.91
1148,Pochutla,MX,2022-05-21 19:09:50,15.7432,-96.4661,93.81,36,86,11.72
1149,Limbuhan,PH,2022-05-21 19:09:51,11.8838,124.0501,82.11,78,74,6.87
